id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
81531,Female,Loyal Customer,50,Business travel,Business,2283,1,5,5,5,1,2,3,1,1,2,1,1,1,4,13,5,dissatisfied
116225,Female,Loyal Customer,29,Personal Travel,Eco,373,2,0,5,4,3,5,1,3,5,2,1,1,2,3,0,0,dissatisfied
41921,Female,disloyal Customer,36,Business travel,Eco,129,3,3,3,3,3,3,3,3,2,2,2,3,4,3,0,3,dissatisfied
27878,Male,Loyal Customer,17,Business travel,Eco Plus,680,4,1,1,1,4,4,3,4,2,1,3,4,3,4,15,8,dissatisfied
67982,Male,Loyal Customer,59,Business travel,Eco Plus,1171,1,2,2,2,1,1,1,1,2,2,4,2,3,1,0,0,dissatisfied
68550,Female,disloyal Customer,39,Business travel,Business,1013,5,5,5,3,4,5,4,4,4,4,4,5,4,4,6,1,satisfied
107040,Female,disloyal Customer,23,Business travel,Business,395,4,5,4,1,1,4,4,1,3,4,5,5,4,1,0,0,satisfied
88238,Female,Loyal Customer,48,Business travel,Business,2807,5,5,5,5,4,5,5,4,4,4,4,5,4,5,0,0,satisfied
60415,Female,Loyal Customer,25,Personal Travel,Eco Plus,1452,4,4,4,2,2,4,2,2,5,5,3,4,4,2,2,0,dissatisfied
60687,Male,Loyal Customer,33,Personal Travel,Business,1605,2,5,2,4,4,2,2,4,3,5,5,4,4,4,92,70,dissatisfied
35130,Male,Loyal Customer,38,Business travel,Eco,1069,4,5,2,2,4,5,4,4,5,3,4,1,3,4,29,44,satisfied
71444,Female,disloyal Customer,52,Business travel,Business,867,4,4,4,3,3,4,3,3,5,5,5,5,5,3,0,0,dissatisfied
91255,Male,Loyal Customer,16,Personal Travel,Eco,406,2,5,2,1,5,2,5,5,3,5,4,3,5,5,1,12,dissatisfied
124687,Female,Loyal Customer,45,Business travel,Business,1750,2,4,4,4,2,2,3,2,2,2,2,1,2,2,0,0,dissatisfied
53873,Male,Loyal Customer,64,Business travel,Eco,224,5,2,2,2,5,5,5,5,1,4,4,4,5,5,0,0,satisfied
10493,Female,Loyal Customer,40,Business travel,Business,140,5,5,5,5,3,4,4,4,4,4,5,4,4,3,0,0,satisfied
75890,Male,Loyal Customer,60,Business travel,Business,1999,4,4,4,4,4,4,5,4,4,4,4,4,4,5,0,0,satisfied
18155,Female,Loyal Customer,27,Business travel,Business,1669,4,4,4,4,5,4,5,5,3,4,5,4,5,5,0,0,satisfied
21600,Female,disloyal Customer,36,Business travel,Eco,780,2,2,2,2,4,2,4,4,1,2,4,5,5,4,99,98,dissatisfied
109539,Female,Loyal Customer,43,Personal Travel,Eco,873,2,4,2,3,4,3,4,4,4,2,4,5,4,5,10,1,dissatisfied
119146,Female,Loyal Customer,50,Personal Travel,Eco Plus,119,1,3,1,3,1,3,2,5,5,1,5,3,5,5,0,0,dissatisfied
120907,Female,Loyal Customer,30,Business travel,Business,992,3,3,3,3,1,2,1,1,3,5,4,3,5,1,3,9,satisfied
72175,Female,Loyal Customer,49,Business travel,Business,2296,3,3,2,3,2,5,5,4,4,5,4,3,4,3,49,61,satisfied
7256,Female,Loyal Customer,12,Personal Travel,Eco,135,2,4,2,1,2,2,2,2,2,1,5,2,4,2,0,0,dissatisfied
98663,Female,Loyal Customer,9,Personal Travel,Eco,920,3,2,3,3,1,3,1,1,2,3,3,3,4,1,28,14,dissatisfied
19507,Male,disloyal Customer,29,Business travel,Eco,508,2,3,2,4,2,3,3,2,4,4,4,3,3,3,213,197,dissatisfied
44048,Male,Loyal Customer,54,Personal Travel,Eco,237,2,5,2,3,1,2,1,1,5,2,4,5,4,1,0,0,dissatisfied
38032,Female,Loyal Customer,23,Business travel,Eco,1185,4,1,1,1,4,4,3,4,4,1,5,5,3,4,0,0,satisfied
87960,Male,Loyal Customer,43,Business travel,Business,1658,2,2,2,2,5,4,5,4,4,5,4,3,4,3,0,0,satisfied
80975,Male,Loyal Customer,40,Business travel,Business,3472,1,1,1,1,5,5,5,4,4,4,4,3,4,5,0,0,satisfied
76606,Female,Loyal Customer,48,Business travel,Business,2473,3,3,1,3,4,4,5,5,5,5,5,5,5,5,0,0,satisfied
111172,Male,Loyal Customer,21,Personal Travel,Business,1506,2,5,2,3,1,2,2,1,4,2,3,5,5,1,32,36,dissatisfied
16931,Female,Loyal Customer,41,Business travel,Eco,820,4,5,5,5,3,4,3,3,4,1,1,3,1,3,0,10,satisfied
36659,Female,Loyal Customer,33,Personal Travel,Eco,1237,2,4,2,3,5,2,3,5,5,3,4,4,4,5,3,0,dissatisfied
22102,Male,Loyal Customer,52,Business travel,Business,694,5,5,4,5,5,4,4,5,5,5,5,3,5,3,0,0,satisfied
67080,Male,Loyal Customer,59,Business travel,Eco,929,3,1,1,1,3,3,3,3,4,3,4,1,4,3,41,81,dissatisfied
61279,Male,Loyal Customer,36,Personal Travel,Eco,862,3,5,3,1,2,3,2,2,3,4,5,4,4,2,1,2,dissatisfied
22680,Female,Loyal Customer,13,Business travel,Business,3878,2,2,2,2,5,5,5,5,5,2,1,4,1,5,115,128,satisfied
116256,Male,Loyal Customer,65,Personal Travel,Eco,333,3,5,3,4,3,3,3,3,4,5,5,5,5,3,0,0,dissatisfied
105677,Female,disloyal Customer,44,Business travel,Eco,663,2,4,2,3,2,2,2,2,2,5,3,1,3,2,15,9,dissatisfied
6736,Male,Loyal Customer,22,Personal Travel,Eco,334,4,4,4,1,1,4,1,1,5,5,4,3,4,1,11,7,dissatisfied
82330,Female,Loyal Customer,9,Personal Travel,Eco,456,3,2,3,4,4,3,1,4,1,3,3,1,3,4,0,0,dissatisfied
94802,Male,Loyal Customer,30,Business travel,Business,189,4,5,5,5,2,2,4,2,1,2,3,4,4,2,3,0,dissatisfied
94578,Female,disloyal Customer,39,Business travel,Business,239,1,1,1,3,1,1,1,1,3,5,4,1,4,1,50,47,dissatisfied
8619,Male,Loyal Customer,58,Business travel,Business,1863,0,0,0,4,2,5,5,5,5,5,5,4,5,4,9,12,satisfied
78724,Female,Loyal Customer,37,Business travel,Business,2130,3,3,3,3,3,5,4,5,5,5,5,5,5,3,21,11,satisfied
13795,Female,disloyal Customer,62,Business travel,Eco,450,2,3,2,2,3,2,3,3,4,3,1,3,5,3,0,0,dissatisfied
101519,Female,Loyal Customer,25,Personal Travel,Eco,345,1,4,1,4,4,1,4,4,4,1,4,1,3,4,0,0,dissatisfied
61037,Female,Loyal Customer,31,Personal Travel,Business,1506,1,3,1,3,4,1,5,4,3,1,3,3,3,4,0,0,dissatisfied
761,Male,Loyal Customer,48,Business travel,Business,3447,0,0,0,3,2,4,5,5,5,5,2,4,5,3,0,18,satisfied
107572,Male,Loyal Customer,17,Personal Travel,Eco,1680,1,5,1,3,3,1,3,3,1,5,2,2,4,3,43,49,dissatisfied
5989,Male,Loyal Customer,57,Business travel,Business,672,1,1,5,1,2,4,5,5,5,4,5,4,5,5,0,2,satisfied
44022,Male,disloyal Customer,27,Business travel,Eco,680,3,3,3,2,5,3,5,5,5,5,5,1,2,5,7,0,dissatisfied
118693,Male,Loyal Customer,42,Personal Travel,Eco,370,3,2,2,3,1,2,1,1,2,3,2,1,4,1,0,5,dissatisfied
93405,Female,disloyal Customer,26,Business travel,Business,723,4,4,4,4,3,4,3,3,5,4,5,3,4,3,35,42,satisfied
65526,Female,Loyal Customer,21,Personal Travel,Eco,1616,2,4,1,3,1,1,5,1,3,5,3,4,5,1,60,67,dissatisfied
79823,Male,disloyal Customer,35,Business travel,Business,1096,2,2,2,2,5,2,2,5,5,5,4,3,4,5,0,0,dissatisfied
109765,Male,Loyal Customer,14,Business travel,Business,1165,5,5,5,5,4,4,4,4,3,4,4,5,4,4,8,6,satisfied
16172,Male,Loyal Customer,22,Business travel,Business,277,3,3,3,3,3,3,3,1,5,4,3,3,2,3,116,177,dissatisfied
110822,Female,Loyal Customer,42,Personal Travel,Eco,997,2,4,2,3,4,4,4,4,4,2,4,4,4,4,4,19,dissatisfied
20655,Female,Loyal Customer,31,Business travel,Business,522,1,1,1,1,5,5,5,5,5,4,3,5,2,5,29,29,satisfied
73937,Male,Loyal Customer,31,Business travel,Eco,2342,2,4,4,4,2,2,2,3,1,3,3,2,4,2,3,27,dissatisfied
90,Male,Loyal Customer,41,Business travel,Business,2865,2,2,4,2,3,4,4,5,5,5,5,4,5,3,72,78,satisfied
44681,Male,disloyal Customer,35,Business travel,Eco,67,1,2,1,3,1,1,1,1,4,3,3,3,3,1,49,56,dissatisfied
41647,Female,Loyal Customer,35,Business travel,Business,2849,3,3,3,3,3,3,1,5,5,5,5,5,5,4,98,90,satisfied
64241,Male,Loyal Customer,45,Business travel,Eco,1660,4,1,1,1,4,4,4,4,2,5,2,4,3,4,0,7,dissatisfied
78915,Male,Loyal Customer,42,Business travel,Business,1667,1,1,1,1,3,5,4,4,4,4,4,5,4,3,51,28,satisfied
116074,Female,Loyal Customer,28,Personal Travel,Eco,358,3,4,3,4,3,3,3,3,5,4,5,3,5,3,0,0,dissatisfied
36579,Male,disloyal Customer,29,Business travel,Eco,1197,2,2,2,3,2,2,3,2,5,3,3,2,5,2,0,0,dissatisfied
21724,Female,Loyal Customer,59,Business travel,Business,563,5,5,5,5,4,5,4,5,5,5,5,5,5,3,22,11,satisfied
105529,Female,disloyal Customer,22,Business travel,Eco,611,2,0,1,5,3,1,3,3,5,5,5,4,4,3,0,0,dissatisfied
13681,Male,Loyal Customer,52,Business travel,Business,954,3,3,3,3,5,4,2,4,4,4,4,5,4,3,9,13,satisfied
124917,Male,disloyal Customer,33,Business travel,Eco,728,1,1,1,4,5,1,5,5,4,1,3,4,4,5,0,12,dissatisfied
14553,Male,Loyal Customer,21,Personal Travel,Eco,368,2,1,2,2,4,2,4,4,2,2,1,4,2,4,0,0,dissatisfied
37387,Male,Loyal Customer,45,Business travel,Business,2931,1,1,2,1,4,4,1,5,5,5,5,2,5,2,0,0,satisfied
100330,Male,Loyal Customer,28,Business travel,Business,3486,4,4,4,4,4,3,4,4,4,3,3,4,4,4,22,12,dissatisfied
78671,Female,Loyal Customer,47,Business travel,Business,3681,2,2,2,2,4,5,4,5,5,5,5,3,5,4,0,11,satisfied
92059,Male,Loyal Customer,46,Business travel,Business,1535,3,3,3,3,3,5,4,2,2,3,2,3,2,4,0,0,satisfied
68231,Female,Loyal Customer,46,Business travel,Eco,631,1,5,5,5,5,3,3,1,1,1,1,1,1,1,0,0,dissatisfied
104498,Male,Loyal Customer,49,Business travel,Business,1609,2,2,2,2,2,3,4,5,5,5,5,5,5,4,0,0,satisfied
52035,Female,disloyal Customer,27,Business travel,Eco Plus,328,5,5,5,2,3,5,3,3,3,4,3,1,4,3,0,0,satisfied
82584,Male,disloyal Customer,27,Business travel,Business,408,1,1,1,2,1,1,1,1,5,4,4,3,5,1,0,0,dissatisfied
30537,Male,Loyal Customer,75,Business travel,Business,2939,3,3,3,3,5,4,4,1,5,3,5,4,4,4,157,183,satisfied
47092,Female,Loyal Customer,69,Personal Travel,Eco,639,1,2,1,4,4,4,3,1,1,1,1,1,1,3,84,114,dissatisfied
18038,Female,Loyal Customer,52,Business travel,Business,3177,2,5,5,5,4,3,4,2,2,2,2,2,2,4,0,0,dissatisfied
28760,Male,Loyal Customer,25,Personal Travel,Eco,1024,2,4,2,1,1,2,1,1,3,3,5,5,5,1,0,0,dissatisfied
8020,Male,Loyal Customer,50,Business travel,Business,2744,4,4,4,4,2,4,5,5,5,5,5,5,5,5,0,0,satisfied
44709,Male,Loyal Customer,39,Personal Travel,Eco,67,3,4,0,2,2,0,5,2,3,2,5,5,5,2,19,20,dissatisfied
51158,Male,Loyal Customer,48,Personal Travel,Eco,250,4,4,4,3,1,4,1,1,4,2,5,5,5,1,0,23,dissatisfied
104312,Male,Loyal Customer,8,Personal Travel,Business,452,1,5,1,2,4,1,4,4,4,3,4,3,5,4,0,0,dissatisfied
55757,Female,Loyal Customer,16,Personal Travel,Eco,1737,2,5,2,3,1,2,1,1,4,5,4,5,4,1,0,3,dissatisfied
16903,Female,Loyal Customer,40,Personal Travel,Eco,746,2,4,2,4,5,2,5,5,4,5,4,4,4,5,14,54,dissatisfied
75020,Female,disloyal Customer,37,Business travel,Business,236,1,1,1,1,1,1,1,1,4,4,5,3,4,1,0,0,dissatisfied
117296,Female,disloyal Customer,37,Business travel,Business,304,4,4,4,4,3,4,3,3,4,4,4,4,4,3,0,0,satisfied
123276,Male,Loyal Customer,22,Personal Travel,Eco,468,2,5,2,2,5,2,5,5,2,3,4,3,3,5,0,0,dissatisfied
17183,Female,Loyal Customer,33,Personal Travel,Eco,643,3,5,3,3,2,3,4,2,5,4,5,4,5,2,0,0,dissatisfied
71033,Female,Loyal Customer,32,Business travel,Business,2815,3,3,3,3,4,4,4,4,3,2,5,5,5,4,0,0,satisfied
35667,Male,Loyal Customer,46,Business travel,Eco,2465,4,5,5,5,4,4,4,4,5,4,4,4,1,4,0,11,satisfied
19030,Male,Loyal Customer,53,Personal Travel,Eco,871,2,2,1,3,1,1,1,1,1,3,3,1,2,1,22,54,dissatisfied
90313,Female,Loyal Customer,57,Personal Travel,Eco Plus,757,3,4,3,2,5,5,5,5,5,3,2,4,5,4,6,0,dissatisfied
32362,Male,Loyal Customer,63,Business travel,Eco,216,5,1,4,1,5,5,5,5,4,1,1,2,2,5,0,0,satisfied
88351,Male,Loyal Customer,61,Business travel,Business,2249,5,5,5,5,2,4,4,4,4,4,4,4,4,5,1,0,satisfied
119274,Female,Loyal Customer,42,Business travel,Business,214,2,2,5,2,4,5,5,5,5,5,4,4,5,3,0,0,satisfied
2692,Female,Loyal Customer,60,Business travel,Business,562,1,1,1,1,5,4,5,5,5,5,5,4,5,5,79,89,satisfied
99363,Female,Loyal Customer,28,Business travel,Eco,409,3,5,5,5,3,3,3,3,4,2,4,4,3,3,0,0,dissatisfied
104104,Male,Loyal Customer,42,Business travel,Business,1731,1,1,1,1,3,4,1,4,4,4,4,5,4,3,0,1,satisfied
36496,Male,Loyal Customer,35,Business travel,Eco,1249,5,1,1,1,5,5,5,5,1,3,1,1,4,5,21,11,satisfied
77131,Male,Loyal Customer,59,Personal Travel,Eco Plus,1481,3,4,3,2,1,3,4,1,3,3,4,5,5,1,31,25,dissatisfied
77424,Male,Loyal Customer,55,Personal Travel,Eco,588,2,5,2,1,2,2,3,2,1,5,4,5,3,2,4,64,dissatisfied
124432,Female,Loyal Customer,29,Personal Travel,Eco,1262,2,5,2,3,4,2,4,4,3,3,4,4,4,4,0,34,dissatisfied
38422,Male,Loyal Customer,37,Business travel,Eco,965,4,2,2,2,4,4,4,4,5,5,2,1,3,4,2,0,satisfied
15191,Male,disloyal Customer,26,Business travel,Eco,500,2,2,2,4,5,2,5,5,4,1,4,1,3,5,0,113,dissatisfied
18246,Female,Loyal Customer,62,Business travel,Business,346,4,2,2,2,5,4,3,4,4,3,4,3,4,4,1,12,dissatisfied
41112,Female,Loyal Customer,23,Business travel,Business,667,3,1,1,1,3,2,3,3,4,4,3,3,3,3,5,1,dissatisfied
106867,Male,Loyal Customer,17,Business travel,Eco,577,2,2,2,2,2,2,4,2,3,5,3,4,3,2,114,90,dissatisfied
47713,Female,Loyal Customer,48,Personal Travel,Eco Plus,1428,1,5,1,2,4,5,5,2,2,1,4,5,2,4,0,0,dissatisfied
3408,Male,Loyal Customer,47,Personal Travel,Eco,213,1,2,1,1,3,1,2,3,5,3,5,4,5,3,0,4,dissatisfied
102378,Female,disloyal Customer,43,Business travel,Eco,223,1,0,1,1,5,1,5,5,3,4,5,1,4,5,0,0,dissatisfied
76875,Male,Loyal Customer,47,Business travel,Business,3188,2,5,2,5,3,2,2,2,2,2,2,3,2,3,1,2,dissatisfied
27206,Male,disloyal Customer,54,Business travel,Business,2717,2,2,2,3,2,3,3,4,3,2,2,3,4,3,3,11,dissatisfied
18350,Male,Loyal Customer,37,Personal Travel,Eco,200,2,5,2,2,4,2,4,4,2,2,1,3,2,4,14,14,dissatisfied
47258,Male,Loyal Customer,44,Business travel,Business,3762,3,2,2,2,3,4,3,3,3,3,3,3,3,2,0,0,dissatisfied
1552,Female,Loyal Customer,25,Personal Travel,Eco,922,3,5,3,3,4,3,4,4,5,2,4,3,5,4,1,0,dissatisfied
40043,Male,Loyal Customer,34,Business travel,Eco,866,0,0,0,4,1,0,1,1,1,1,3,4,3,1,0,0,satisfied
60114,Female,disloyal Customer,22,Business travel,Business,1005,4,0,4,1,5,4,4,5,4,3,5,5,5,5,0,0,satisfied
106421,Male,Loyal Customer,39,Personal Travel,Eco,674,2,4,3,1,3,3,3,3,4,2,4,5,5,3,45,26,dissatisfied
91593,Male,Loyal Customer,57,Business travel,Business,1545,2,1,1,1,2,2,2,1,3,4,4,2,4,2,178,198,dissatisfied
67139,Male,disloyal Customer,24,Business travel,Eco,1102,3,3,3,3,4,3,1,4,1,1,3,3,3,4,0,0,dissatisfied
20310,Male,disloyal Customer,26,Business travel,Business,900,5,5,5,3,1,5,1,1,4,3,5,5,5,1,5,0,satisfied
50720,Male,Loyal Customer,48,Personal Travel,Eco,250,4,5,4,4,4,4,4,4,4,3,5,3,4,4,0,5,dissatisfied
40373,Female,Loyal Customer,48,Business travel,Business,1250,4,4,4,4,4,1,3,5,5,5,5,4,5,4,0,0,satisfied
91008,Male,Loyal Customer,50,Personal Travel,Eco,581,4,2,4,2,5,4,5,5,3,1,3,2,3,5,0,0,dissatisfied
91622,Female,Loyal Customer,27,Business travel,Business,1199,1,1,1,1,4,4,4,4,3,5,4,3,4,4,106,124,satisfied
88151,Male,Loyal Customer,54,Business travel,Business,2703,1,1,4,1,3,5,5,5,5,5,5,5,5,4,19,5,satisfied
113604,Female,disloyal Customer,41,Business travel,Business,223,2,2,2,4,4,2,4,4,1,1,4,4,4,4,18,22,dissatisfied
107693,Female,Loyal Customer,30,Business travel,Business,2453,1,1,5,1,4,4,4,4,3,4,4,4,4,4,0,0,satisfied
32900,Male,Loyal Customer,54,Personal Travel,Eco,163,3,4,3,4,2,3,2,2,3,2,5,4,4,2,0,0,dissatisfied
45999,Male,Loyal Customer,38,Personal Travel,Eco,483,3,4,5,3,3,5,3,3,5,4,3,2,5,3,49,64,dissatisfied
48675,Male,Loyal Customer,59,Business travel,Business,3380,5,1,5,5,4,5,5,5,5,5,5,4,5,5,0,0,satisfied
97845,Male,Loyal Customer,43,Personal Travel,Eco,395,3,3,3,3,1,3,1,1,5,3,3,3,3,1,1,0,dissatisfied
58622,Male,Loyal Customer,47,Business travel,Eco Plus,137,1,2,2,2,1,1,1,1,3,3,3,2,3,1,55,43,dissatisfied
68873,Female,disloyal Customer,36,Business travel,Eco,1061,2,2,2,1,4,2,4,4,1,4,2,4,2,4,13,0,dissatisfied
21435,Female,Loyal Customer,36,Business travel,Eco,331,3,2,4,2,3,3,3,3,4,2,3,1,3,3,0,0,dissatisfied
76734,Male,Loyal Customer,44,Personal Travel,Eco Plus,534,2,5,4,5,3,4,3,3,3,5,4,4,4,3,8,0,dissatisfied
62083,Male,Loyal Customer,39,Business travel,Business,2475,2,2,2,2,4,5,4,5,5,5,5,3,5,4,107,89,satisfied
22908,Male,Loyal Customer,22,Business travel,Business,2088,2,2,2,2,5,5,5,5,3,4,5,5,4,5,78,74,satisfied
116926,Female,Loyal Customer,59,Business travel,Business,2597,2,1,1,1,4,2,2,2,2,2,2,2,2,2,30,24,dissatisfied
109670,Female,Loyal Customer,41,Business travel,Eco,402,5,1,1,1,5,5,5,5,2,2,5,1,2,5,18,0,satisfied
122587,Female,Loyal Customer,39,Business travel,Business,3795,1,1,2,1,2,4,5,5,5,5,5,4,5,5,0,0,satisfied
126671,Female,Loyal Customer,29,Business travel,Business,2276,3,3,1,3,5,5,5,5,3,3,5,3,4,5,35,14,satisfied
6226,Male,disloyal Customer,26,Business travel,Business,594,5,5,5,2,3,5,3,3,3,4,5,5,5,3,0,0,satisfied
57686,Female,Loyal Customer,60,Business travel,Business,2130,5,5,5,5,4,5,5,4,4,4,4,5,4,3,1,1,satisfied
126607,Female,Loyal Customer,41,Business travel,Business,937,2,4,4,4,1,3,4,2,2,2,2,3,2,1,0,0,dissatisfied
102685,Female,Loyal Customer,64,Business travel,Eco,255,1,5,5,5,5,4,4,1,1,1,1,3,1,3,13,40,dissatisfied
70459,Male,Loyal Customer,60,Business travel,Business,3858,3,3,4,3,2,5,5,4,4,4,4,4,4,3,0,0,satisfied
16402,Male,Loyal Customer,68,Personal Travel,Eco,533,1,5,1,3,4,1,4,4,3,4,5,4,5,4,7,5,dissatisfied
105661,Male,Loyal Customer,56,Business travel,Business,3290,1,1,1,1,2,4,5,5,5,5,5,3,5,3,4,0,satisfied
83716,Female,Loyal Customer,17,Business travel,Eco Plus,577,3,4,4,4,3,3,2,3,4,2,3,4,3,3,10,4,dissatisfied
21968,Male,disloyal Customer,25,Business travel,Eco,448,2,5,2,1,4,2,4,4,4,1,3,4,4,4,87,83,dissatisfied
32248,Male,Loyal Customer,55,Business travel,Business,1734,2,2,2,2,4,5,5,5,5,5,5,1,5,5,0,0,satisfied
128145,Male,Loyal Customer,60,Business travel,Business,1972,5,5,2,5,4,3,5,5,5,5,5,5,5,3,0,0,satisfied
7189,Female,disloyal Customer,24,Business travel,Eco,135,1,2,1,3,1,1,1,1,4,4,4,1,4,1,5,2,dissatisfied
119797,Male,Loyal Customer,42,Business travel,Business,1948,2,2,2,2,4,4,4,4,4,4,4,3,4,4,0,0,satisfied
105481,Male,Loyal Customer,28,Business travel,Business,1794,2,2,2,2,4,4,4,4,4,2,4,3,5,4,19,16,satisfied
85459,Female,Loyal Customer,42,Business travel,Business,1832,2,2,2,2,2,2,2,2,2,2,2,1,2,3,17,14,dissatisfied
84393,Male,Loyal Customer,48,Business travel,Business,1798,3,4,4,4,2,4,4,3,3,3,3,1,3,1,0,0,dissatisfied
58652,Male,Loyal Customer,21,Personal Travel,Eco,867,4,4,4,2,1,4,1,1,4,4,1,4,3,1,0,0,dissatisfied
3670,Female,disloyal Customer,34,Business travel,Business,427,3,3,3,2,3,3,3,3,3,5,4,3,5,3,12,0,dissatisfied
21134,Male,Loyal Customer,44,Personal Travel,Eco,227,4,5,0,1,2,0,2,2,3,4,4,5,5,2,0,0,satisfied
124383,Male,Loyal Customer,27,Personal Travel,Eco,575,1,5,1,1,2,1,2,2,3,2,5,4,5,2,0,0,dissatisfied
72895,Female,Loyal Customer,21,Personal Travel,Business,1096,1,3,1,3,5,1,1,5,2,1,4,1,4,5,31,33,dissatisfied
108067,Female,Loyal Customer,65,Personal Travel,Business,997,3,4,3,3,2,5,5,4,4,3,4,4,4,3,12,8,dissatisfied
95147,Female,Loyal Customer,48,Personal Travel,Eco,277,3,4,3,1,1,5,4,3,3,3,3,2,3,5,0,0,dissatisfied
96237,Female,Loyal Customer,55,Business travel,Business,3252,2,4,2,2,4,3,3,5,5,5,5,2,5,1,27,26,satisfied
107592,Male,disloyal Customer,39,Business travel,Business,423,3,3,3,3,3,3,4,3,4,4,5,3,4,3,1,0,dissatisfied
105527,Female,disloyal Customer,24,Business travel,Business,611,1,2,0,3,5,0,5,5,1,3,4,2,4,5,2,7,dissatisfied
53827,Female,Loyal Customer,61,Business travel,Eco,191,1,3,3,3,5,3,4,1,1,1,1,3,1,2,0,1,dissatisfied
62564,Male,Loyal Customer,42,Business travel,Business,1744,1,1,1,1,2,5,4,4,4,4,4,4,4,3,0,0,satisfied
104204,Male,disloyal Customer,24,Business travel,Business,680,5,0,5,3,3,5,3,3,4,4,4,3,5,3,3,0,satisfied
12764,Female,Loyal Customer,61,Personal Travel,Eco,851,2,4,2,3,4,4,4,2,2,2,2,4,2,5,0,0,dissatisfied
56082,Male,Loyal Customer,33,Personal Travel,Eco,2475,2,2,2,4,2,5,5,3,2,3,4,5,4,5,0,0,dissatisfied
104648,Female,Loyal Customer,37,Personal Travel,Eco,1754,1,4,1,3,2,1,2,2,5,1,5,3,1,2,0,0,dissatisfied
90780,Female,Loyal Customer,48,Business travel,Business,3249,0,0,0,1,4,5,4,5,5,5,5,4,5,4,0,0,satisfied
73511,Female,Loyal Customer,43,Business travel,Eco Plus,1197,3,1,3,1,5,3,3,3,3,3,3,4,3,4,0,0,dissatisfied
66753,Female,Loyal Customer,53,Personal Travel,Eco,802,3,5,3,3,2,2,5,4,4,3,4,3,4,2,0,0,dissatisfied
94076,Male,Loyal Customer,23,Business travel,Business,562,3,4,4,4,3,3,3,3,3,2,3,1,4,3,0,0,dissatisfied
94817,Female,Loyal Customer,22,Business travel,Business,3889,1,1,1,1,2,2,2,2,5,4,5,4,5,2,0,0,satisfied
4195,Female,Loyal Customer,50,Business travel,Business,544,5,5,5,5,5,5,5,2,2,2,2,3,2,5,0,0,satisfied
53384,Male,Loyal Customer,66,Personal Travel,Eco,1452,4,4,4,3,3,4,1,3,3,1,5,1,4,3,0,0,dissatisfied
54822,Male,Loyal Customer,29,Business travel,Business,3690,5,5,5,5,5,5,5,5,1,2,4,3,2,5,23,25,satisfied
57714,Female,Loyal Customer,39,Business travel,Business,2178,5,5,5,5,4,5,5,4,4,4,4,3,4,3,31,26,satisfied
89753,Female,Loyal Customer,21,Personal Travel,Eco,1080,4,4,4,3,3,4,3,3,4,2,3,2,4,3,0,0,satisfied
31665,Female,Loyal Customer,21,Business travel,Business,3135,3,1,1,1,3,3,3,3,2,2,3,2,3,3,0,0,dissatisfied
14865,Male,disloyal Customer,23,Business travel,Eco,240,0,4,0,3,1,0,1,1,1,4,5,4,4,1,0,0,satisfied
101912,Male,Loyal Customer,21,Personal Travel,Eco,1984,2,2,2,4,3,2,1,3,1,3,3,1,4,3,33,6,dissatisfied
29363,Male,Loyal Customer,50,Business travel,Business,2409,2,2,2,2,4,4,4,1,4,5,5,4,1,4,67,82,satisfied
22369,Male,Loyal Customer,45,Business travel,Business,3000,3,5,5,5,2,3,3,1,1,1,3,3,1,4,120,108,dissatisfied
86644,Female,disloyal Customer,24,Business travel,Eco,346,1,0,2,3,3,2,3,3,4,3,4,5,4,3,0,4,dissatisfied
69512,Male,disloyal Customer,26,Business travel,Business,2586,5,5,5,1,5,5,2,3,2,4,5,2,3,2,7,39,satisfied
102990,Female,Loyal Customer,53,Business travel,Business,786,3,3,3,3,4,5,4,4,4,4,4,3,4,3,0,0,satisfied
84133,Female,disloyal Customer,34,Business travel,Eco,782,3,3,3,3,4,3,4,4,1,5,3,2,4,4,0,4,dissatisfied
90560,Male,Loyal Customer,52,Business travel,Business,3965,1,1,1,1,4,4,4,5,5,5,5,5,5,5,0,0,satisfied
43790,Male,Loyal Customer,69,Personal Travel,Eco Plus,546,3,4,3,3,2,3,2,2,5,3,2,5,4,2,5,22,dissatisfied
75860,Female,Loyal Customer,62,Personal Travel,Eco,1440,3,4,3,1,3,5,4,4,4,3,4,3,4,5,27,16,dissatisfied
60396,Male,Loyal Customer,13,Personal Travel,Eco,1452,1,1,1,4,5,1,5,5,4,4,3,3,4,5,14,2,dissatisfied
82598,Female,Loyal Customer,40,Business travel,Business,2570,4,5,5,5,2,4,4,4,4,3,4,1,4,3,0,4,dissatisfied
72788,Male,disloyal Customer,22,Business travel,Eco,645,3,0,3,3,1,3,1,1,4,5,1,5,3,1,0,0,dissatisfied
15187,Male,Loyal Customer,44,Business travel,Eco,544,4,2,3,2,5,4,5,5,5,1,4,2,4,5,42,11,satisfied
111709,Female,Loyal Customer,27,Business travel,Business,2553,4,4,4,4,4,4,4,4,3,1,2,3,3,4,49,38,dissatisfied
